Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
5288,738.753,284.458
5289,1052.39,243.503
5290,724.714,285.167
5291,917.896,264.974
5292,1506.67,168.823
5293,1242.56,232.259
5294,831.884,262.341
5295,1198.85,239.779
5296,708.212,281.919
5297,669.307,266.819
5298,809.523,293.118
5299,1384.67,205.192
5300,976.144,244.052
5301,875.947,247.153
5302,1068.22,267.773
5303,957.741,251.959
5304,1011.85,265.902
5305,734.594,283.109
5306,1030.31,256.562
5307,973.547,256.159
5308,387.232,309.986
5309,826.472,291.495
5310,1106.51,266.246
5311,1299.58,207.173
5312,823.771,288.636
5313,668.508,294.316
5314,1010.24,270.313
5315,1019.63,254.003
5316,1239.96,218.934
5317,847.866,273.345
5318,849.38,258.069
5319,1160.96,245.046
5320,414.843,293.492
5321,391.967,285.317
5322,676.444,280.151
5323,864.247,284.184
5324,819.651,282.251
5325,1331.11,218.548
5326,494.081,306.507
5327,690.196,293.006
5328,415.458,302.301
5329,909.075,279.961
5330,801.151,285.462
5331,768.872,288.584
5332,797.654,281.832
5333,780.687,295.546
5334,1000.21,257.325
5335,1058.75,262.07
5336,1054.83,245.201
5337,767.464,287.061
5338,609.221,290.639
5339,957.718,273.375
5340,1022.91,260.658
5341,1208.04,243.351
5342,708.048,287.674
5343,1076.55,233.103
5344,1113.02,251.598
5345,799.284,299.562
5346,544.688,306.114
5347,988.116,256.65
5348,653.572,296.163
5349,918.905,275.793
5350,121.978,326.378
5351,834.742,280.239
5352,805.522,279.104
5353,901.603,276.248
5354,516.711,316.999
5355,1190.8,219.934
5356,673.114,303.119
5357,972.452,255.163
5358,781.057,287.821
5359,1081.92,227.438
5360,735.615,278.331
5361,636.129,303.663
5362,454.593,304.879
5363,284.832,305.66
5364,964.872,287.736
5365,1193.21,221.517
5366,303.447,323.723
5367,837.135,282.771
5368,627.312,306.54
5369,1003.74,265.851
5370,834.503,288.323
5371,1291.66,219.367
5372,656.845,288.241
5373,687.457,295.191
5374,724.803,282.659
5375,1336.81,186.022
5376,819.472,266.482
5377,624.413,294.818
5378,791.03,277.111
5379,1054.82,261.713
5380,1074.34,242.653
5381,375.306,299.621
5382,506.153,289.348
5383,885.813,288.947
5384,1194.64,250.417
5385,1119.22,249.417
5386,527.853,297.795
5387,816.465,284.581
5388,788.784,282.554
5389,251.453,311.246
5390,1022.75,255.31
5391,1079.75,251.5
5392,532.348,289.163
5393,1057.74,261.658
5394,712.659,279.786
5395,1425.43,201.962
5396,917.044,263.411
5397,975.224,276.508
5398,720.332,302.08
5399,881.421,280.524
5400,898.276,271.623
5401,668.126,312.957
5402,901.653,249.337
5403,574.607,290.594
5404,634.949,291.182
5405,1110.11,261.114
5406,568.833,292.838
5407,837.757,280.92
5408,710.349,281.831
5409,1046.73,238.183
5410,713.392,296.774
5411,579.668,298.424
5412,745.714,300.546
5413,1146.01,218.792
5414,1267.94,212.265
5415,890.295,277.53
5416,657.985,287.611
5417,843.019,276.543
5418,584.666,298.812
5419,743.994,274.95
5420,706.648,292.555
5421,638.168,275.377
5422,819.351,284.146
5423,741.096,296.703
5424,1049.06,256.444
5425,921.351,274.394
5426,926.66,248.734
5427,677.844,281.313
5428,591.859,300.338
5429,500.069,282.432
5430,750.934,288.269
5431,926.142,270.012
5432,757.398,293.214
5433,965.199,265.954
5434,525.083,300.482
5435,1067.09,266.281
5436,557.236,300.839
5437,932.482,263.502
5438,918.455,256.438
5439,722.351,298.146
5440,452.526,318.916
5441,740.157,294.04
5442,585.089,301.829
5443,1179.81,230.862
5444,463.092,300.972
5445,349.76,305.48
5446,471.404,310.99
5447,560.448,304.498
5448,468.377,297.649
5449,933.111,275.569
5450,609.957,293.918
5451,722.417,295.442
5452,457.825,312.092
5453,220.703,313.6
5454,681.611,296.843
5455,315.235,317.094
5456,957.764,263.891
5457,964.776,253.863
5458,840.448,252.887
5459,776.65,285.684
5460,601.616,301.87
5461,937.556,265.502
5462,424.407,322.592
5463,1122.35,210.079
5464,1298.65,213.274
5465,587.767,291.686
5466,672.824,290.59
5467,971.463,265.119
5468,401.691,296.957
5469,893.039,263.034
5470,898.936,266.286
5471,820.408,279.163
5472,1340.96,225.114
5473,651.118,291.551
5474,888.009,280.226
5475,957.76,259.814
5476,793.136,286.053
5477,604.151,277.743
5478,624.384,298.854
5479,323.209,286.582
5480,328.174,285.968
5481,553.177,283.088
5482,919.494,259.463
5483,440.269,307.445
5484,926.248,270.885
5485,804.577,260.121
5486,774.707,285.427
5487,515.835,296.068
5488,1094,239.58
5489,290.939,309.519
5490,646.678,301.586
5491,532.16,293.785
5492,824.591,286.023
5493,296.681,322.757
5494,836.909,287.623
5495,738.195,299.521
5496,921.218,275.567
5497,596.734,294.766
5498,1163.41,237.902
5499,1017.31,258.165
5500,815.71,287.858
5501,686.215,292.723
5502,380.344,284.376
5503,471.031,298.023
5504,445.029,306.958
5505,703.587,294.643
5506,1250.67,239.928
5507,794.14,297.285
5508,863.875,284.253
5509,467.745,301.641
5510,1114.01,244.61
5511,264.263,321.197
5512,781.974,278.092
5513,588.535,299.957
5514,924.504,277.084
5515,970.092,249.991
5516,835.101,273.831
5517,719.111,300.653
5518,917.929,279.702
5519,1162.79,249.836
5520,774.301,284.533
5521,40.5138,287.453
5522,876.824,266.206
5523,490.843,305.345
5524,726.339,288.795
5525,830.473,259.414
5526,439.639,294.512
5527,392.892,310.744
5528,771.826,284.009
5529,513.224,282.581
5530,950.07,256.021
5531,601.866,286.523
5532,489.679,293.099
5533,813.394,268.464
5534,1050.51,260.132
5535,463.752,304.098
5536,1176.03,216.391
5537,789.931,286.102
5538,724.826,301.142
5539,834.593,273.984
5540,203.33,301.36
5541,929.524,282.502
5542,898.508,265.396
5543,831.83,277.055
5544,880.393,277.255
5545,651.853,290.428
5546,552.352,290.549
5547,986.054,261.557
5548,972.222,266.39
5549,461.336,309.472
5550,943.577,282.825
5551,717.442,293.565
5552,947.853,250.335
5553,344.259,320.785
5554,991.829,255.642
5555,992.267,267.044
5556,427.023,295.722
5557,708.526,285.641
5558,597.221,294.016
5559,663.75,269.988
5560,511.435,297.818
5561,665.53,285.102
5562,680.491,279.352
5563,843.54,292.398
5564,749.346,281.927
5565,844.736,292.107
5566,532.785,286.477
5567,985.799,259.933
5568,774.131,288.724
5569,505.399,297.275
5570,614.773,305.597
5571,802.974,269.444
5572,13.345,322.41
5573,944.327,278.803
5574,1173.67,227.937
5575,822.335,277.957
5576,688.112,270.467
5577,849.775,290.604
5578,1146.37,243.859
5579,928.375,270.275
5580,614.603,292.779
5581,982.58,264.458
5582,809.976,272.356
5583,382.233,299.781
5584,798.551,280.495
5585,644.725,291.614
5586,335.791,310.221
5587,867.026,287.41
5588,747.261,276.743
5589,976.662,269.481
5590,518.605,304.565
5591,649.535,312.603
5592,727.026,299.899
5593,652.858,297.516
5594,715.542,300.549
5595,258.234,314.912
5596,729.454,300.518
5597,949.368,277.962
5598,850.662,279.073
5599,223.715,317.807
5600,510.84,273.282
5601,834.227,269.817
5602,37.8955,338.755
5603,1253.7,233.988
5604,469.716,305.073
5605,648.05,289.325
5606,675.71,305.314
5607,726.868,286.855
5608,822.668,275.213
5609,665.94,276.966
5610,593.425,290.438
5611,817.404,271.659
5612,433.553,309.981
5613,1058.93,266.578
5614,983.984,270.026
5615,844.961,273.461
5616,459.061,299.175
5617,290.504,318.378
5618,940.612,269.24
5619,208.776,317.925
5620,441.682,310.573
5621,589.48,297.667
5622,969.946,262.846
5623,877.588,282.923
5624,128.345,295.576
5625,430.666,310.896
5626,459.322,306.946
5627,648.35,282.367
5628,808.046,274.429
5629,744.767,298.887
5630,823.16,286.564
5631,748.252,293.755
5632,667.361,297.051
5633,1025.31,278.939
5634,911.75,269.977
5635,708.831,285.695
5636,437.71,315.227
5637,306.095,320.952
5638,518.853,296.669
5639,781.758,293.391
5640,525.098,304.812
5641,565.035,295.211
5642,597.52,294.99
5643,747.57,289.15
5644,621.273,308.096
5645,1094.47,252.029
5646,954.085,284.163
5647,456.183,310.588
5648,676.305,289.327
5649,1051.57,270.438
5650,885.891,263.313
5651,287.535,308.616
5652,856.42,271.523
5653,1077.32,263.436
5654,649.267,283.229
5655,642.553,303.272
5656,932.421,263.163
5657,337.928,311.415
5658,795.813,300.265
5659,510.947,295.699
5660,659.754,295.665
5661,333.44,322.353
5662,724.883,297.786
5663,358.668,317.712
5664,278.172,324.713
5665,951.477,280.08
5666,574.768,310.509
5667,171.105,308.948
5668,917.794,275.759
5669,1073.68,261.45
5670,262.67,317.288
5671,118.48,308.869
5672,685.181,294.905
5673,238.997,316.969
5674,1091.96,252.738
5675,1338.68,216.131
5676,850.813,281.06
5677,285.295,313.831
5678,603.025,306.063
5679,917.588,282.796
5680,865.822,283.15
5681,419.291,290.347
5682,295.821,325.486
5683,577.307,300.769
5684,363.965,294.18
5685,630.709,301.146
5686,836.902,265.846
5687,731.029,297.053
5688,168.675,309.492
5689,753.404,272.816
5690,1082.74,264.238
5691,830.868,276.872
5692,521.236,296.86
5693,1054.57,242.235
5694,602.361,299.117
5695,461.955,313.529
5696,507.641,301.097
5697,508.171,303.136
5698,873.888,285.319
5699,737.052,285.852
5700,506.605,304.123
5701,589.513,306.92
5702,654.606,293.552
5703,559.542,312.476
5704,363.696,313.826
5705,1419.81,185.875
5706,832.506,291.801
5707,924.705,275.483
5708,533.429,299.903
5709,523.903,310.92
5710,831.454,285.484
5711,777.087,288.535
5712,452.684,307.446
5713,158.331,302.051
5714,650.544,293.764
5715,749.711,277.048
5716,612.044,288.861
5717,640.845,307.911
5718,808.954,279.143
5719,763.461,275.112
5720,489.235,320.599
5721,1165.35,245.082
5722,785.932,289.737
5723,296.662,309.412
5724,550.551,293.026
5725,841.631,280.87
5726,509.656,286.188
5727,856.25,278.655
5728,850.182,273.887
5729,884.453,267.009
5730,973.379,267.015
5731,365.861,322.775
5732,639.02,289.393
5733,544.969,309.868
5734,970.847,262.145
5735,876.998,277.804
5736,723.919,280.215
5737,813.543,281.869
5738,946.502,249.303
5739,569.402,302.152
5740,546.307,282.571
5741,809.921,281.548
5742,664.958,280.695
5743,764.961,287.283
5744,595.654,288.349
5745,1039.32,262.068
5746,727.465,302.982
5747,516.685,317.919
5748,603.716,297.403
5749,956.996,262.847
5750,1035.28,263.027
5751,952.747,284.977
5752,707.359,295.879
5753,537.667,295.429
5754,1017.77,265.196
5755,982.626,243.063
5756,629.891,276.779
5757,810.313,294.586
5758,468.902,306.773
5759,709.951,296.539
5760,901.175,300.937
5761,469.337,306.948
5762,1009.18,269.025
5763,952.189,269.6
5764,-17.4872,320.85
5765,558.727,309.282
5766,242.757,319.857
5767,458.477,300.57
5768,491.532,315.972
5769,617.685,321.486
5770,551.306,304.233
5771,586.877,303.619
5772,577.773,303.091
5773,165.493,316.341
5774,370.33,316.807
5775,695.523,290.747
5776,243.182,317.294
5777,758.504,275.024
5778,523.789,297.457
5779,412.377,297.912
5780,253.691,324.432
5781,736.141,296.579
5782,584.966,311.22
5783,799.376,280.324
5784,453.411,296.41
5785,1072.78,266.496
5786,824.147,292.168
5787,852.56,292.21
5788,443.963,296.574
5789,439.081,309.349
5790,625.193,293.398
5791,774.142,296.942
5792,289.905,314.489
5793,756.394,269.193
5794,1448.72,199.741
5795,668.25,310.732
5796,705.375,303.886
5797,614.012,290.123
5798,952.888,249.121
5799,916.784,248.055
5800,801.491,267.295
5801,725.483,294.115
5802,-118.397,297.737
5803,867.267,285.721
5804,328.054,307.584
5805,1003.21,262.386
5806,764.021,279.618
5807,831.913,277.971
5808,358.929,302.5
5809,419.789,305.82
5810,613.197,294.551
5811,305.793,303.546
5812,1012.49,271.174
5813,669.551,287.167
5814,282.826,321.254
5815,658.574,301.6
5816,1167.29,251.213
5817,562.887,309.732
5818,385.967,305.032
5819,242.996,293.949
5820,994.84,268.84
5821,466.104,299.96
5822,506.793,301.727
5823,610.951,308.464
5824,750.786,300.193
5825,414.927,311.241
5826,527.249,299.914
5827,231.213,323.436
5828,504.926,300.654
5829,1014.61,270.641
5830,296.528,317.058
5831,571.973,312.864
5832,701.772,305.085
5833,1206.06,231.117
5834,718.712,290.108
5835,539.432,306.685
5836,22.294,309.634
5837,1064.71,250.997
5838,664.739,295.273
5839,407.124,295.536
5840,734.078,292.947
5841,919.089,271.951
5842,772.289,293.496
5843,710.675,289.313
5844,785.342,297.319
5845,659.911,308.027
5846,390.692,318.063
5847,264.796,313.967
5848,564.228,293.202
5849,611.429,307.922
5850,336.04,314.664
5851,505.026,302.515
5852,898.559,270.2
5853,567.471,300.82
5854,363.501,319.113
5855,905.175,282.188
5856,1239.8,234.897
5857,69.0568,303.425
5858,282.231,317.091
5859,936.156,260.912
5860,332.357,324.151
5861,502.434,303.43
5862,533.539,297.02
5863,557.207,308.291
5864,784.563,293.018
5865,137.134,303.815
5866,365.987,303.674
5867,592.631,295.584
5868,777.918,278.42
5869,1010.75,280.833
5870,1150.32,236.331
5871,155.724,319.368
5872,988.321,268.96
5873,726.207,295.317
5874,980.308,279.04
5875,861.224,291.609
5876,615.592,286.981
5877,619.272,304.784
5878,579.483,290.111
5879,928.266,280.826
5880,1088.3,257.706
5881,330.757,315.872
5882,729.142,276.472
5883,129.004,322.061
5884,453.525,307.349
5885,507.412,316.186
5886,824.088,281.611
5887,749.543,283.215
5888,1179.61,250.234
5889,657.059,301.565
5890,1210.97,242.267
5891,1106.84,243.79
5892,618.3,302.959
5893,398.861,315.366
5894,646.396,291.042
5895,261.252,311.763
5896,443.745,300.51
5897,1165.74,234.023
5898,491.186,304.865
5899,1220.42,238.945
5900,620.5,313.68
5901,824.863,273.881
5902,1296.27,215.87
5903,892.685,288.432
5904,590.81,309.974
5905,1141.75,253.714
5906,466.744,309.144
5907,791.138,283.264
5908,822.336,290.357
5909,555.458,315.416
5910,668.799,305.448
5911,1041.53,257.029
5912,506.214,294.682
5913,800.551,273.226
5914,706.659,294.737
5915,420.912,304.661
5916,629.479,304.771
5917,558.336,298.74
5918,683.127,287.951
5919,403.617,334.373
5920,652.206,272.614
5921,702.554,287.823
5922,531.673,305.68
5923,516.275,305.134
5924,769.952,281.406
5925,620.939,295.168
5926,564.522,293.966
5927,840.984,285.362
5928,756.859,274.577
5929,459.86,307.828
5930,863.359,281.747
5931,-19.6867,295.349
5932,499.794,318.022
5933,354.561,309.2
5934,583.282,298.215
5935,790.415,272.82
5936,534.545,282.665
5937,791.334,278.004
5938,547.642,302.62
5939,270.41,306.067
5940,741.749,293.855
5941,717.834,293.921
5942,845.484,287.458
5943,1010.42,251.436
5944,586.502,299.657
5945,511.702,310.126
5946,842.964,284.165
5947,768.347,288.546
5948,522.892,302.574
5949,934.447,269.676
5950,510.528,316.426
5951,394.2,318.723
5952,994.469,265.239
5953,316.574,313.782
5954,619.072,317.403
5955,252.211,309.197
5956,755.331,296.549
5957,417.179,318.248
5958,4.82948,327.082
5959,585.631,294.115
5960,856.799,275.53
5961,672.73,285.216
5962,843.03,287.524
5963,389.599,312.811
5964,1177.09,241.438
5965,446.425,292.854
5966,674.885,284.416
5967,714.166,292.389
5968,249.962,307.685
5969,790.916,266.047
5970,989.465,270.184
5971,766.699,295.42
5972,493.277,315.449
5973,352.3,308.925
5974,713.039,294.42
5975,631.888,292.881
5976,704.762,289.652
5977,119.476,324.962
5978,715.391,287.542
5979,924.885,272.371
5980,629.191,315.966
5981,648.332,294.08
5982,603.201,289.733
5983,792.434,293.002
5984,331.308,318.979
5985,248.001,325.375
5986,390.665,315.879
5987,459.898,303.205
5988,956.036,261.582
5989,427.265,310.557
5990,611.638,298.296
5991,878.036,271.516
5992,980.124,271.889
5993,763.77,273.938
5994,-69.1159,324.513
5995,1110.75,252.717
5996,661.623,299.51
5997,962.482,265.898
5998,524.315,323.868
5999,1024.71,280.868
6000,292.312,323.518
6001,310.016,308.407
6002,1013.61,255.744
6003,865.909,282.077
6004,169.069,326.512
6005,1191.08,246.285
6006,116.21,325.276
6007,832.213,292.196
6008,780.155,275.772
6009,338.25,301.401
6010,860.202,272.242
6011,785.459,291.059
6012,1227.84,242.39
6013,828.593,286.892
6014,595.27,291.164
6015,934.46,269.244
6016,529.605,301.856
6017,427.895,307.797
6018,651.515,304.374
6019,322.273,291.003
6020,493.305,288.98
6021,922.582,277.84
6022,1175.55,224.241
6023,1123.13,234.191
6024,326.888,322.41
6025,201.264,313.056
6026,489.221,303.216
6027,656.691,292.644
6028,808.19,286.494
6029,356.307,302.825
6030,354.335,318.222
6031,700.081,298.298
6032,431.765,312.79
6033,866.533,277.248
6034,746.248,287.07
6035,657.203,300.849
6036,391.022,318.643
6037,750.053,297.388
6038,879.341,276.898
6039,903.728,268.399
6040,985.611,263.002
6041,95.6465,318.339
6042,1064.98,258.407
6043,879.07,287.922
6044,537.704,294.063
6045,106.178,299.119
6046,746.682,284.109
6047,619.238,298.866
6048,295.868,319.217
6049,751.269,303.619
6050,1148.46,240.938
6051,63.1149,310.076
6052,293.928,312.031
6053,374.352,316.484
6054,515.431,314.245
6055,785.331,289.528
6056,626.835,310.096
6057,339.491,309.822
6058,587.753,298.761
6059,383.807,322.507
6060,317.746,323.065
6061,529.883,300.092
6062,521.039,312.186
6063,392.825,298.538
6064,356.81,323.214
6065,907.032,282.539
6066,220.328,315.175
6067,481.065,309.825
6068,594.511,297.568
6069,774.098,282.631
6070,296.491,313.36
6071,507.325,307.222
6072,658.534,280.804
6073,767.298,273.574
6074,1039.99,282.094
6075,583.34,315.922
6076,446.479,295.549
6077,617.968,298.866
6078,605.872,282.59
6079,576.083,308.544
6080,792.472,298.873
6081,698.827,289.589
6082,740.553,296.24
6083,714.57,286.705
6084,496.267,307.475
6085,615.472,299.313
6086,608.4,290.133
6087,394.999,298.139
6088,1188.53,235.247
6089,443.953,327.483
6090,772.084,295.982
6091,810.363,291.182
6092,418.937,313.057
6093,829.847,281.663
6094,788.87,288.2
6095,714.96,293.958
6096,245.385,327.203
6097,611.094,305.652
6098,362.103,294.319
6099,892.049,268.253
6100,705.38,287.236
6101,440.139,323.055
6102,1043.52,260.774
6103,1130.57,239.024
6104,505.242,292.845
6105,359.017,302.21
6106,720.395,284.528
6107,760.983,295.648
6108,931.858,263.698
6109,291.061,315.881
6110,881.427,264.75
6111,843.168,267.189
6112,222.082,311.579
6113,787.08,284.777
6114,1098.21,247.838
6115,892.694,285.241
6116,594.415,306.321
6117,682.814,290.245
6118,1018.99,262.586
6119,404.898,331.681
6120,467.351,295.385
6121,305.84,308.152
6122,516.889,301.082
6123,1090.15,256.339
6124,553.771,314.69
6125,1016.7,257.134
6126,585.394,306.32
6127,716.585,292.848
6128,914.26,272.791
6129,1317.02,219.326
6130,442.916,309.932
6131,177.186,322.999
6132,647.952,293.099
6133,1168.07,248.875
6134,682.457,283.724
6135,500.464,311.213
6136,553.895,309.243
6137,282.409,308.354
6138,475.139,306.439
6139,973.317,275.989
6140,715.839,302.567
6141,1063.09,246.897
6142,626.177,310.549
6143,387.883,310.702
6144,670.902,303.179
6145,699.98,291.579
6146,953.242,270.831
6147,906.175,282.329
6148,294.038,316.003
6149,480.985,303.626
6150,397.505,308.981
6151,979.586,261.642
6152,722.928,291.09
6153,648.047,309.52
6154,657.336,292.224
6155,323.933,322.482
6156,879.978,279.37
6157,302.73,317.28
6158,251.43,311.072
6159,452.072,314.428
6160,1165.95,232.675
6161,571.754,312.014
6162,434.303,306.295
6163,384.251,320.045
6164,1073.86,263.2
6165,245.572,322.22
6166,514.995,311.793
6167,615.128,300.355
6168,266.385,301.185
6169,453.014,309.29
6170,304.142,306.627
6171,574.779,302.329
6172,898.722,290.931
6173,672.623,287.073
6174,781.062,285.662
6175,541.141,298.175
6176,730.679,305.844
6177,581.344,305.18
6178,562.92,299.465
6179,798.609,292.448
6180,294.008,323.429
6181,1077.87,246.916
6182,443.165,300.662
6183,639.856,314.701
6184,1299.01,216.392
6185,712.073,295.017
6186,431.172,313.307
6187,643.68,300.189
6188,1069.69,267.987
6189,433.284,311.734
6190,563.674,308.135
6191,526.047,304.117
6192,671.664,299.961
6193,419.839,312.245
6194,791.529,290.923
6195,663.966,285.216
6196,831.009,274.223
6197,373.575,320.75
6198,603.311,317.076
6199,512.801,316.449
6200,483.897,305.017
6201,620.565,298.662
6202,1335.92,211.661
6203,1110.56,254.58
6204,944.571,283.398
6205,777.055,302.814
6206,456.497,312.051
6207,1013.91,279.654
6208,399.415,316.693
6209,705.804,287.567
6210,426.149,311.019
6211,499.478,314.137
6212,417.335,303.631
6213,517.482,303.065
6214,508.483,309.939
6215,505.915,292.903
6216,347.422,305.588
6217,944.677,271.634
6218,1141.45,257.134
6219,708.204,297.108
6220,377.432,299.113
6221,909.71,290.441
6222,309.082,305.499
6223,520.814,307.667
6224,1025.87,255.99
6225,711.689,299.307
6226,529.059,301.323
6227,418.536,317.615
6228,608.852,311.429
6229,613.394,302.969
6230,915.97,276.816
6231,1015.04,246.734
6232,555.947,292.201
6233,269.546,308.672
6234,867.833,265.464
6235,843.349,270.767
6236,1147.53,242.087
6237,915.871,276.323
6238,499.091,305.724
6239,45.2499,320.819
6240,685.465,298.952
6241,828.402,298.588
6242,1072.49,257.184
6243,590.227,283.724
6244,141.257,326.995
6245,-143.09,314.641
6246,740.81,292.256
6247,-140.652,303.571
6248,510.018,303.645
6249,869.269,283.077
6250,776.821,299.444
6251,712.023,294.908
6252,892.105,276.511
6253,1021.59,282.551
6254,485.002,312.919
6255,668.699,305.437
6256,405.746,313.501
6257,294.898,314.435
6258,564.196,297.144
6259,414.733,318.343
6260,171.457,324.16
6261,230.308,313.269
6262,527.932,299.035
6263,96.7902,312.834
6264,1097.84,257.9
6265,391.607,301.316
6266,819.594,272.573
6267,958.756,277.255
6268,768.432,300.444
6269,1080.2,243.874
6270,387.833,314.142
6271,450.156,296.079
6272,562.417,306.336
6273,727.186,269.409
6274,534.48,312.159
6275,522.665,295.967
6276,409.11,318.302
6277,873.22,296.374
6278,900.82,271.693
6279,442.821,311.698
6280,612.693,305.707
6281,812.528,287.194
6282,344.845,303.918
6283,511.25,307.338
6284,961.869,273.274
6285,623.555,278.261
6286,531.684,289.683
6287,280.453,303.674
6288,541.171,295.591
6289,660.482,289.446
6290,521.212,313.092
6291,732.441,283.514
6292,884.807,260.706
6293,851.368,264.509
6294,849.084,273.874
6295,671.127,293.812
6296,837.256,285.424
6297,623.717,305.365
6298,852.397,274.205
6299,965.921,271.474
6300,935.259,299.978
6301,1234.58,222.76
6302,427.787,302.545
6303,427.806,319.64
6304,433.836,295.879
6305,427.991,303.542
6306,693.774,304.283
6307,992.782,275.556
6308,997.67,265.147
6309,631.281,286.144
6310,764.876,291.808
6311,709.021,288.584
6312,829.385,270.47
6313,944.334,256.6
6314,472.06,317.28
6315,607.456,295.059
6316,848.524,287.705
6317,864.792,283.205
6318,709.906,296.326
6319,820.674,286.64
6320,864.198,289.843
6321,829.084,278.678
6322,607.176,297.226
6323,591.735,283.089
6324,729.815,295.985
6325,1080.44,246.069
6326,508.173,323.891
6327,1098.35,269.746
6328,814.756,287.184
6329,411.077,307.807
6330,750.367,289.55
6331,438.035,313.236
6332,882.165,258.285
6333,807.26,289.894
6334,546.545,304.385
6335,140.033,307.139
6336,487.015,296.88
6337,534.801,297.76
6338,387.976,303.615
6339,441.719,308.835
6340,169.443,318.856
6341,1005.93,245.465
6342,510.395,303.914
6343,886.633,269.322
6344,1054.81,262.216
6345,573.162,304.131
6346,477.872,306.421
6347,620.908,290.22
6348,671.234,285.178
6349,719.655,287.065
6350,995.338,257.497
6351,545.332,293.483
6352,536.228,292.075
6353,823.716,275.325
6354,734.24,296.974
6355,946.908,262.208
6356,727.748,284.552
6357,537.561,313.784
6358,500.012,310.323
6359,431.265,312.873
6360,1105.62,267.105
6361,460.804,288.118
6362,660.085,282.028
6363,634.447,294.033
6364,555.604,299.989
6365,893.96,285.069
6366,212.408,297.811
6367,1174.09,246.333
6368,514.396,305.353
6369,257.071,323.555
6370,959.456,276.122
6371,753.897,299.958
6372,405.259,301.124
6373,707.442,292.432
6374,675.673,279.618
6375,713.559,288.864
6376,712.466,286.467
6377,655.161,301.315
6378,702.358,305.322
6379,453.585,311.939
6380,28.9427,319.167
6381,715.715,294.664
6382,624.849,284.092
6383,421.235,305.499
6384,1222.95,223.09
6385,908.677,274.848
6386,1043,263.204
6387,564.932,294.567
6388,1273.44,227.14
6389,1089.13,243.612
6390,353.712,291.065
6391,723.47,294.972
6392,417.441,306.423
6393,308.232,303.452
6394,614.861,289.242
6395,1031.32,268.053
6396,888.214,275.193
6397,666.39,308.523
6398,626.421,302.583
6399,682.811,286.635
6400,280.728,329.273
6401,582.765,293.54
6402,468.757,298.495
6403,522.338,311.065
6404,684.225,307.21
6405,1289.32,208.299
6406,1189.56,234.804
6407,407.477,309.8
6408,544.579,304.292
6409,867.336,286.121
6410,1039.84,261.286
6411,756.245,286.131
6412,493.509,306.676
6413,704.185,290.148
6414,1128.9,245.781
6415,509.476,319.136
6416,591.092,288.41
6417,766.426,272.064
6418,294.715,315.476
6419,554.141,304.741
6420,512.605,309.789
6421,632.844,304.537
6422,539.013,306.228
6423,605.179,303.23
6424,1204.25,229.254
6425,387.034,307.186
6426,451.316,312.687
6427,774.419,288.426
6428,677.384,315.569
6429,181.432,310.119
6430,111.312,317.293
6431,596.381,295.044
6432,641.837,288.36
6433,870.552,282.562
6434,995.05,260.883
6435,626.744,277.243
6436,563.399,310.963
6437,372.409,296.88
6438,972.302,244.707
6439,610.507,297.588
6440,269.637,303.203
6441,444.032,318.946
6442,957.37,269.27
6443,897.12,288.956
6444,496.325,297.767
6445,415.149,298.085
6446,919.165,276.18
6447,981.053,261.256
6448,945.352,278.163
6449,148.973,328.226
6450,678.196,292.061
6451,54.3743,321.692
6452,900.396,292.326
6453,751.45,293.33
6454,701.197,275.654
6455,696.314,320.408
6456,303.917,311.293
6457,809.418,270.473
6458,403.829,325.372
6459,1090.01,251.64
6460,1469.65,173.438
6461,367.706,325.844
6462,549.289,281.92
6463,430.754,321.034
6464,365.937,329.779
6465,182.48,314.924
6466,347.607,310.534
6467,978.981,256.66
6468,383.181,314.946
6469,574.144,306.429
6470,204.991,319.448
6471,411.546,322.665
6472,715.127,300.019
6473,487.201,302.673
6474,778.904,288.691
6475,568.13,304.155
6476,890.099,285.101
6477,544.597,293.971
6478,424.56,317.63
6479,323.548,317.065
6480,619.019,289.046
6481,1068.52,252.292
6482,804.944,281.083
6483,741.7,284.677
6484,207.661,308.833
6485,533.73,310.408
6486,75.6128,340.805
6487,764.254,287.879
6488,376.067,304.836
6489,436.095,303.694
6490,761.196,283.612
6491,542.541,296.776
6492,617.918,288.541
6493,546.571,297.933
6494,630.026,304.485
6495,432.271,319.633
6496,810.348,295.583
6497,581.652,292.684
6498,469.012,310.832
6499,828.407,271.322
6500,60.7012,312.249
6501,626.237,298.087
6502,618.911,305.578
6503,244.427,302.242
6504,783.677,289.764
6505,935.235,269.975
6506,639.095,316.651
6507,1146.07,230.973
6508,502.791,333.819
6509,-230.499,310.051
6510,229.697,347.811
6511,551.264,309.99
6512,846.039,296.024
6513,721.459,304.992
6514,627.093,296.049
6515,419.944,329.486
6516,749.336,294.349
6517,472.278,305.424
6518,795.248,286.841
6519,363.28,298.979
6520,177.572,312.781
6521,42.2121,330.417
6522,282.803,334.627
6523,291.647,340.237
6524,848.315,291.168
6525,632.716,298.812
6526,476.917,311.452
6527,222.899,313.984
6528,326.879,333.872
6529,454.738,307.569
6530,389.23,320.289
6531,947.923,282.424
6532,720.926,295.726
6533,790.868,286.194
6534,417.48,336.334
6535,239.94,322.233
6536,731.009,302.153
6537,907.747,276.067
6538,694.38,302.713
6539,633.967,308.262
6540,535.643,307.141
6541,897.065,313.569
